"genotype","PLOT.ID","rows","ranges","Block","Rep","Trt","year","note","Calibration","ASD","CHL"
"BGEM-0260-N","3137","37","3","3","2","LN","2022","BGEM_Short_late","0","2",330.111933046443
"BGEM-0260-N","2274","24","6","2","1","LN","2022","BGEM_Short_late","0","2",330.111933046443
"BGEM-0261-S","2279","29","6","2","1","LN","2022","BGEM_Tall_early","0","2",357.356321811949
"BGEM-0261-S","3067","17","2","3","2","LN","2022","BGEM_Tall_early","0","1",357.356321811949
"BGEM-0261-S X Mo17","2501","1","11","2","1","LN","2022","Hybrid","0","2",300.791075424191
"BGEM-0261-S X Mo17","3545","45","11","3","2","LN","2022","Hybrid","0","2",300.791075424191
"BGEM-0262-S","2166","16","4","2","1","LN","2022","BGEM_Short_late","0","2",300.575015598303
"BGEM-0262-S","3029","29","1","3","2","LN","2022","BGEM_Short_late","0","2",300.575015598303
"BGEM-0262-S X Mo17","3521","21","11","3","2","LN","2022","Hybrid","0","2",312.54359777156
"BGEM-0262-S X Mo17","2469","19","10","2","1","LN","2022","Hybrid","0","1",312.54359777156
"BGEM-0263-S","2288","38","6","2","1","LN","2022","BGEM_Tall_early","0","1",337.413065853257
"BGEM-0263-S","3101","1","3","3","2","LN","2022","BGEM_Tall_early","0","2",337.413065853257
"BGEM-0263-S X Mo17","3549","49","11","3","2","LN","2022","Hybrid","0","1",346.30903557918
"BGEM-0263-S X Mo17","2589","39","12","2","1","LN","2022","Hybrid","0","2",346.30903557918
"BGEM-0264-S","2129","29","3","2","1","LN","2022","BGEM_Tall_late","0","2",307.616032615492
"BGEM-0264-S","3267","17","6","3","2","LN","2022","BGEM_Tall_late","0","1",307.616032615492
"BGEM-0264-S X Mo17","3526","26","11","3","2","LN","2022","Hybrid","0","1",323.370801573743
"BGEM-0264-S X Mo17","2544","44","11","2","1","LN","2022","Hybrid","0","2",323.370801573743
"BGEM-0266-S","3243","43","5","3","2","LN","2022","BGEM_Short_early","0","1",315.531512441436
"BGEM-0266-S","2055","5","2","2","1","LN","2022","BGEM_Short_early","0","2",315.531512441436
"BGEM-0268-S","2167","17","4","2","1","LN","2022","BGEM_Short_late","0","2",315.642883998765
"BGEM-0268-S","3030","30","1","3","2","LN","2022","BGEM_Short_late","0","2",315.642883998765
"BGEM-0269-S","2209","9","5","2","1","LN","2022","BGEM_Short_late","0","1",319.974150874937
"BGEM-0269-S","3047","47","1","3","2","LN","2022","BGEM_Short_late","0","2",319.974150874937
"BGEM-0270-S","2271","21","6","2","1","LN","2022","BGEM_Short_late","0","2",314.980717982176
"BGEM-0270-S","3134","34","3","3","2","LN","2022","BGEM_Short_late","0","2",314.980717982176
"BGEM-0272-S","3070","20","2","3","2","LN","2022","BGEM_Tall_early","0","1",337.181971058356
"BGEM-0272-S","2282","32","6","2","1","LN","2022","BGEM_Tall_early",NA,NA,337.181971058356
"BGEM-0276-S","3331","31","7","3","2","LN","2022","BGEM_Short_early","0","2",288.684512360377
"BGEM-0276-S","2118","18","3","2","1","LN","2022","BGEM_Short_early","0","2",288.684512360377
"BGEM-0277-S","2185","35","4","2","1","LN","2022","BGEM_Tall_late","0","1",324.784795650897
"BGEM-0277-S","3323","23","7","3","2","LN","2022","BGEM_Tall_late","0","2",324.784795650897
"BGEM-0278-S","3068","18","2","3","2","LN","2022","BGEM_Tall_early","0","2",310.515605771695
"BGEM-0278-S","2280","30","6","2","1","LN","2022","BGEM_Tall_early",NA,NA,310.515605771695
"BGEM-0279-S","3135","35","3","3","2","LN","2022","BGEM_Short_late","0","2",322.736639503542
"BGEM-0279-S","2272","22","6","2","1","LN","2022","BGEM_Short_late","0","2",322.736639503542
"BGEM-0280-S","2200","50","4","2","1","LN","2022","BGEM_Tall_early","0","1",334.98289649582
"BGEM-0280-S","3013","13","1","3","2","LN","2022","BGEM_Tall_early","0","1",334.98289649582
"BGEM-0281-N","2201","1","5","2","1","LN","2022","BGEM_Short_late","0","1",301.14850269337
"BGEM-0281-N","3039","39","1","3","2","LN","2022","BGEM_Short_late","0","2",301.14850269337
"BGEM-0282-N","2157","7","4","2","1","LN","2022","BGEM_Short_early","0","1",333.149989558087
"BGEM-0282-N","3345","45","7","3","2","LN","2022","BGEM_Short_early","0","2",333.149989558087
"BGEM-0283-N","2244","44","5","2","1","LN","2022","BGEM_Tall_early","0","1",326.63241056351
"BGEM-0283-N","3057","7","2","3","2","LN","2022","BGEM_Tall_early","0","1",326.63241056351
"BGEM-0284-N","2176","26","4","2","1","LN","2022","BGEM_Tall_late","0","2",303.852680700657
"BGEM-0284-N","3314","14","7","3","2","LN","2022","BGEM_Tall_late","0","1",303.852680700657
"BGEM-0285-N","3182","32","4","3","2","LN","2022","BGEM_Short_late","0","1",307.095305586672
"BGEM-0285-N","2319","19","7","2","1","LN","2022","BGEM_Short_late","0","1",307.095305586672
"BGEM-0286-N","3329","29","7","3","2","LN","2022","BGEM_Short_early","0","2",295.457535322499
"BGEM-0286-N","2116","16","3","2","1","LN","2022","BGEM_Short_early","0","2",295.457535322499
"BGEM-0287-N","3143","43","3","3","2","LN","2022","BGEM_Short_late","0","2",324.945912441347
"BGEM-0287-N","2305","5","7","2","1","LN","2022","BGEM_Short_late","0","2",324.945912441347
"BGEM-0288-S","2217","17","5","2","1","LN","2022","BGEM_Short_late","0","1",310.205409700923
"BGEM-0288-S","3080","30","2","3","2","LN","2022","BGEM_Short_late","0","2",310.205409700923
"BGEM-0289-N","3126","26","3","3","2","LN","2022","BGEM_Short_late","0","2",314.557800130246
"BGEM-0289-N","2263","13","6","2","1","LN","2022","BGEM_Short_late","0","1",314.557800130246
"BGEM-0290-N","2048","48","1","2","1","LN","2022","BGEM_Tall_late","0","1",323.771868615243
"BGEM-0290-N","3211","11","5","3","2","LN","2022","BGEM_Tall_late","0","2",323.771868615243
"BGEM-0291-N","2261","11","6","2","1","LN","2022","BGEM_Short_late","0","1",346.186621328041
"BGEM-0291-N","3099","49","2","3","2","LN","2022","BGEM_Short_late","0","1",346.186621328041
"BGEM-0292-S","2028","28","1","2","1","LN","2022","BGEM_Tall_late","0","2",329.43996426242
"BGEM-0292-S","3166","16","4","3","2","LN","2022","BGEM_Tall_late","0","1",329.43996426242
"BGEM-0293-N","2097","47","2","2","1","LN","2022","BGEM_Tall_late","0","1",303.774091065317
"BGEM-0293-N","3260","10","6","3","2","LN","2022","BGEM_Tall_late","0","2",303.774091065317
"BGEM-0294-N","3225","25","5","3","2","LN","2022","BGEM_Tall_late","0","2",314.374143210762
"BGEM-0294-N","2087","37","2","2","1","LN","2022","BGEM_Tall_late","0","1",314.374143210762
"BGEM-0295-S","3014","14","1","3","2","LN","2022","BGEM_Tall_early","0","1",348.320154311746
"BGEM-0295-S","2226","26","5","2","1","LN","2022","BGEM_Tall_early","0","1",348.320154311746
"BGEM-0296-S","3100","50","2","3","2","LN","2022","BGEM_Short_late","0","2",342.676266927642
"BGEM-0296-S","2262","12","6","2","1","LN","2022","BGEM_Short_late","0","1",342.676266927642
"BGEM-0297-N","2310","10","7","2","1","LN","2022","BGEM_Short_late","0","2",325.364796011497
"BGEM-0297-N","3148","48","3","3","2","LN","2022","BGEM_Short_late","0","2",325.364796011497
"BGEM-0298-S","3244","44","5","3","2","LN","2022","BGEM_Short_early","0","1",311.81045186592
"BGEM-0298-S","2056","6","2","2","1","LN","2022","BGEM_Short_early","0","2",311.81045186592
"BGEM-0299-N","2232","32","5","2","1","LN","2022","BGEM_Tall_early","0","1",332.761289485535
"BGEM-0299-N","3020","20","1","3","2","LN","2022","BGEM_Tall_early","0","1",332.761289485535
"BGEM-0300-S","2230","30","5","2","1","LN","2022","BGEM_Tall_early","0","1",313.391914129129
"BGEM-0300-S","3018","18","1","3","2","LN","2022","BGEM_Tall_early","0","1",313.391914129129
"BGEM-0301-S","2329","29","7","2","1","LN","2022","BGEM_Tall_early","0","1",290.254605843341
"BGEM-0301-S","3117","17","3","3","2","LN","2022","BGEM_Tall_early","0","1",290.254605843341
"BGEM-0302-S","2233","33","5","2","1","LN","2022","BGEM_Tall_early","0","1",322.567878309333
"BGEM-0302-S","3021","21","1","3","2","LN","2022","BGEM_Tall_early","0","1",322.567878309333
"BGEM-0303-N","2269","19","6","2","1","LN","2022","BGEM_Short_late","0","1",323.488822057931
"BGEM-0303-N","3132","32","3","3","2","LN","2022","BGEM_Short_late","0","2",323.488822057931
"BGEM-0304-N","2242","42","5","2","1","LN","2022","BGEM_Tall_early","0","1",312.995003928478
"BGEM-0304-N","3055","5","2","3","2","LN","2022","BGEM_Tall_early","0","1",312.995003928478
"BGEM-0305-S","3076","26","2","3","2","LN","2022","BGEM_Short_late","0","1",317.159485390622
"BGEM-0305-S","2213","13","5","2","1","LN","2022","BGEM_Short_late","0","1",317.159485390622
"BGEM-0306-S","3045","45","1","3","2","LN","2022","BGEM_Short_late","0","2",339.354792127539
"BGEM-0306-S","2207","7","5","2","1","LN","2022","BGEM_Short_late","0","1",339.354792127539
"BGEM-0307-S","3257","7","6","3","2","LN","2022","BGEM_Tall_late","0","2",317.839613106481
"BGEM-0307-S","2094","44","2","2","1","LN","2022","BGEM_Tall_late","0","1",317.839613106481
"BGEM-0308-S","3175","25","4","3","2","LN","2022","BGEM_Tall_late","0","1",319.597403256183
"BGEM-0308-S","2037","37","1","2","1","LN","2022","BGEM_Tall_late","0","2",319.597403256183
"BGEM-0309-S","3268","18","6","3","2","LN","2022","BGEM_Tall_late","0","1",321.522725473841
"BGEM-0309-S","2130","30","3","2","1","LN","2022","BGEM_Tall_late","0","2",321.522725473841
"BGEM-0310-S","3332","32","7","3","2","LN","2022","BGEM_Short_early","0","2",332.605075571494
"BGEM-0310-S","2119","19","3","2","1","LN","2022","BGEM_Short_early","0","2",332.605075571494
"BGEM-0311-N","2300","50","6","2","1","LN","2022","BGEM_Tall_early","0","1",327.327898645326
"BGEM-0311-N","3113","13","3","3","2","LN","2022","BGEM_Tall_early","0","2",327.327898645326
"BGEM-0312-S","3164","14","4","3","2","LN","2022","BGEM_Tall_late","0","1",321.822582097506
"BGEM-0312-S","2026","26","1","2","1","LN","2022","BGEM_Tall_late","0","2",321.822582097506
"BGEM-0313-S","3064","14","2","3","2","LN","2022","BGEM_Tall_early","0","1",346.321208990319
"BGEM-0313-S","2276","26","6","2","1","LN","2022","BGEM_Tall_early","0","2",346.321208990319
"BGEM-0314-S","3239","39","5","3","2","LN","2022","BGEM_Short_early","0","2",294.493847918703
"BGEM-0314-S","2051","1","2","2","1","LN","2022","BGEM_Short_early","0","2",294.493847918703
"BGEM-0315-S","2295","45","6","2","1","LN","2022","BGEM_Tall_early","0","2",339.012525862788
"BGEM-0315-S","3108","8","3","3","2","LN","2022","BGEM_Tall_early","0","2",339.012525862788
"BGEM-0316-S","3184","34","4","3","2","LN","2022","BGEM_Short_late","0","1",319.521523038244
"BGEM-0316-S","2321","21","7","2","1","LN","2022","BGEM_Short_late","0","1",319.521523038244
"BGEM-0317-S","3122","22","3","3","2","LN","2022","BGEM_Tall_early","0","2",331.307692465282
"BGEM-0317-S","2334","34","7","2","1","LN","2022","BGEM_Tall_early","0","1",331.307692465282
"BGEM-0318-S","2001","1","1","2","1","LN","2022","BGEM_Short_early","0","1",309.176851929973
"BGEM-0318-S","3189","39","4","3","2","LN","2022","BGEM_Short_early","0","1",309.176851929973
"BGEM-0319-S","2125","25","3","2","1","LN","2022","BGEM_Short_early","0","2",326.383572820597
"BGEM-0319-S","3338","38","7","3","2","LN","2022","BGEM_Short_early","0","2",326.383572820597
"BGEM-0320-N","2067","17","2","2","1","LN","2022","BGEM_Short_early","0","2",336.402395940804
"BGEM-0320-N","3280","30","6","3","2","LN","2022","BGEM_Short_early","0","2",336.402395940804
"BGEM-0321-S","2002","2","1","2","1","LN","2022","BGEM_Short_early","0","1",315.365508961426
"BGEM-0321-S","3190","40","4","3","2","LN","2022","BGEM_Short_early","0","1",315.365508961426
"BGEM-0322-S","2313","13","7","2","1","LN","2022","BGEM_Short_late","0","2",320.126619699536
"BGEM-0322-S","3176","26","4","3","2","LN","2022","BGEM_Short_late","0","1",320.126619699536
"BGEM-0323-S","3093","43","2","3","2","LN","2022","BGEM_Short_late","0","1",356.397258096982
"BGEM-0323-S","2255","5","6","2","1","LN","2022","BGEM_Short_late","0","1",356.397258096982
"BGEM-0324-N","3275","25","6","3","2","LN","2022","BGEM_Tall_late","0","1",321.15506800076
"BGEM-0324-N","2137","37","3","2","1","LN","2022","BGEM_Tall_late","0","2",321.15506800076
"BGEM-0325-N","3210","10","5","3","2","LN","2022","BGEM_Tall_late","0","2",319.139372411916
"BGEM-0325-N","2047","47","1","2","1","LN","2022","BGEM_Tall_late","1","1.5",319.139372411916
"BGEM-0326-N","2066","16","2","2","1","LN","2022","BGEM_Short_early","0","2",317.271647975183
"BGEM-0326-N","3279","29","6","3","2","LN","2022","BGEM_Short_early","0","2",317.271647975183
"BGEM-0327-N","3293","43","6","3","2","LN","2022","BGEM_Short_early","0","1",310.855223392239
"BGEM-0327-N","2105","5","3","2","1","LN","2022","BGEM_Short_early","0","2",310.855223392239
"BGEM-0328-S","2099","49","2","2","1","LN","2022","BGEM_Tall_late","0","1",322.671493406621
"BGEM-0328-S","3262","12","6","3","2","LN","2022","BGEM_Tall_late","0","2",322.671493406621
"LH109 x LH123","2599","49","12","2","1","LN","2022","Hybrid","0","2",300.050053475564
"LH109 x LH123","3432","32","9","3","2","LN","2022","Hybrid","0","2",300.050053475564
"LH109 x LH59","3598","48","12","3","2","LN","2022","Hybrid","0","1",331.727407358532
"LH109 x LH59","2560","10","12","2","1","LN","2022","Hybrid","0","1",331.727407358532
"LH109 x LH59","2566","16","12","2","1","LN","2022","Hybrid","0","1",331.727407358532
"LH109 x LH59","3597","47","12","3","2","LN","2022","Hybrid","0","1",331.727407358532
"LH109 X LH59","3454","4","10","3","2","LN","2022","Hybrid","0","1",337.408798296249
"LH109 X LH59","2550","50","11","2","1","LN","2022","Hybrid","0","2",337.408798296249
"LH123 x LH59","2554","4","12","2","1","LN","2022","Hybrid","0","2",323.846995606562
"LH123 x LH59","3596","46","12","3","2","LN","2022","Hybrid","0","1",323.846995606562
"LH123 x PHG50","3384","34","8","3","2","LN","2022","Hybrid","0","2",343.07184227241
"LH123 x PHG50","2596","46","12","2","1","LN","2022","Hybrid","0","2",343.07184227241
"LH132 x B73","3590","40","12","3","2","LN","2022","Hybrid","0","1",347.940943874937
"LH132 x B73","2578","28","12","2","1","LN","2022","Hybrid","0","2",347.940943874937
"LH132 x B73","3600","50","12","3","2","LN","2022","Hybrid","0","1",347.940943874937
"LH132 x B73","2548","48","11","2","1","LN","2022","Hybrid","0","2",347.940943874937
"LH74 X LH123","2598","48","12","2","1","LN","2022","Hybrid","0","2",342.986544950595
"LH74 X LH123","3426","26","9","3","2","LN","2022","Hybrid","0","1",342.986544950595
"Mo17","3358","8","8","3","2","LN","2022","Hybrid","0","2",326.979016826436
"Mo17","3431","31","9","3","2","LN","2022","Hybrid","0","2",326.979016826436
"Mo17","3283","33","6","3","2","LN","2022","BGEM_Short_early","0","1",326.979016826436
"Mo17","2374","24","8","2","1","LN","2022","Hybrid","0","2",326.979016826436
"Mo17","2070","20","2","2","1","LN","2022","BGEM_Short_early","0","2",326.979016826436
"Mo17","2412","12","9","2","1","LN","2022","Hybrid","0","1",326.979016826436
"Mo17","3361","11","8","3","2","LN","2022","Hybrid","0","2",326.979016826436
"Mo17","3381","31","8","3","2","LN","2022","Hybrid","0","2",326.979016826436
"Mo17","2442","42","9","2","1","LN","2022","Hybrid","0","2",326.979016826436
"MO17","3156","6","4","3","2","LN","2022","BGEM_Tall_early","0","2",342.07246621422
"MO17","3318","18","7","3","2","LN","2022","BGEM_Tall_late","0","1",342.07246621422
"MO17","2057","7","2","2","1","LN","2022","BGEM_Short_early","0","2",342.07246621422
"MO17","2139","39","3","2","1","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","3025","25","1","3","2","LN","2022","BGEM_Tall_early","0","2",342.07246621422
"MO17","3269","19","6","3","2","LN","2022","BGEM_Tall_late","0","1",342.07246621422
"MO17","2008","8","1","2","1","LN","2022","BGEM_Short_early","0","2",342.07246621422
"MO17","2170","20","4","2","1","LN","2022","BGEM_Short_late","0","2",342.07246621422
"MO17","2090","40","2","2","1","LN","2022","BGEM_Tall_late","0","1",342.07246621422
"MO17","3139","39","3","3","2","LN","2022","BGEM_Short_late","0","2",342.07246621422
"MO17","2294","44","6","2","1","LN","2022","BGEM_Tall_early","0","2",342.07246621422
"MO17","3302","2","7","3","2","LN","2022","BGEM_Tall_late","0","1",342.07246621422
"MO17","3343","43","7","3","2","LN","2022","BGEM_Short_early","0","2",342.07246621422
"MO17","2041","41","1","2","1","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","2122","22","3","2","1","LN","2022","BGEM_Short_early","0","2",342.07246621422
"MO17","3171","21","4","3","2","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","3090","40","2","3","2","LN","2022","BGEM_Short_late","0","1",342.07246621422
"MO17","3253","3","6","3","2","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","2073","23","2","2","1","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","2155","5","4","2","1","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","3041","41","1","3","2","LN","2022","BGEM_Short_late","0","2",342.07246621422
"MO17","2278","28","6","2","1","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3286","36","6","3","2","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","3327","27","7","3","2","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","3220","20","5","3","2","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","2335","35","7","2","1","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3058","8","2","3","2","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3074","24","2","3","2","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3237","37","5","3","2","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","2325","25","7","2","1","LN","2022","BGEM_Short_late","0","1",342.07246621422
"MO17","2245","45","5","2","1","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3009","9","1","3","2","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3188","38","4","3","2","LN","2022","BGEM_Short_late","0","1",342.07246621422
"MO17","3107","7","3","3","2","LN","2022","BGEM_Tall_early","0","2",342.07246621422
"MO17","2196","46","4","2","1","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","3204","4","5","3","2","LN","2022","BGEM_Tall_late","0","2",342.07246621422
"MO17","2211","11","5","2","1","LN","2022","BGEM_Short_late","0","1",342.07246621422
"MO17","2229","29","5","2","1","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"MO17","2106","6","3","2","1","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","2187","37","4","2","1","LN","2022","BGEM_Tall_late","0","1",342.07246621422
"MO17","2260","10","6","2","1","LN","2022","BGEM_Short_late","0","1",342.07246621422
"MO17","2024","24","1","2","1","LN","2022","BGEM_Short_early","0","1",342.07246621422
"MO17","2350","50","7","2","1","LN","2022","BGEM_Tall_early","0","2",342.07246621422
"MO17","2309","9","7","2","1","LN","2022","BGEM_Short_late","0","2",342.07246621422
"MO17","3123","23","3","3","2","LN","2022","BGEM_Tall_early","0","1",342.07246621422
"PHB47 x PHG86","2378","28","8","2","1","LN","2022","Hybrid","0","2",340.195967065034
"PHB47 x PHG86","2384","34","8","2","1","LN","2022","Hybrid","0","1",340.195967065034
"PHB47 x PHG86","3458","8","10","3","2","LN","2022","Hybrid","0","1",340.195967065034
"PHB47 x PHG86","3450","50","9","3","2","LN","2022","Hybrid","0","2",340.195967065034
"PHB47 x PHK29","3360","10","8","3","2","LN","2022","Hybrid","0","2",334.958697474019
"PHB47 x PHK29","2597","47","12","2","1","LN","2022","Hybrid","0","2",334.958697474019
"PHB47 x PHK29","2450","50","9","2","1","LN","2022","Hybrid","0","1",334.958697474019
"PHB47 x PHK29","2390","40","8","2","1","LN","2022","Hybrid","0","2",334.958697474019
